# Constructed from biom file
#OTU ID	515rcbc8	515rcbc9	515rcbc10	515rcbc11	515rcbc13	515rcbc14	515rcbc15	515rcbc16	515rcbc17	515rcbc18	515rcbc19	515rcbc21	515rcbc22	515rcbc23	515rcbc24	515rcbc25	515rcbc26	515rcbc27	515rcbc28	515rcbc29	515rcbc31	515rcbc32	515rcbc33	515rcbc34	515rcbc35	515rcbc36	515rcbc37
k__Bacteria;p__;c__	0.000128071036735	0.000206828084496	0.000187709011514	0.000222031028836	0.000870087008701	0.000414810933543	0.000174918371427	6.73533251819e-05	0.000100089246245	0.000210621567649	0.000239940937615	0.000199488717805	0.000432740137317	7.35149970594e-05	0.000276401159915	7.01321289309e-05	0.000295275031657	0.000244687701223	0.000469128930943	0.000194817845315	4.89997060018e-05	2.9246037162e-05	0.000182388243775	0.000267696122633	0.000150401572198	2.53138922641e-05	0.000202813310348
k__Bacteria;p__AD3;c__ABS-6	0.000106725863946	0.0	2.9638264976e-05	9.25129286818e-06	0.0	7.277384799e-06	0.0	2.59051250699e-05	0.0	0.0	6.15233173373e-06	0.0	0.0	0.0	0.0	4.90924902516e-05	0.0	0.0	0.0	0.0	0.0	8.77381114859e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__AD3;c__JG37-AG-4	0.0	0.0	4.93971082933e-06	0.0	0.0	0.0	0.0	1.5543075042e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000497938115409	1.13567319868e-05	0.0	0.0	0.0	0.0	6.82407533779e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__	0.000234796900681	0.00111687165628	0.00227720669232	0.0006105853293	0.0028202820282	0.00130992926382	0.00146598254148	0.000626904026693	0.00170985795668	0.0069505117324	0.00143349329396	0.00681955876051	0.00179341788867	0.000526857478926	0.00160506638477	8.41585547171e-05	0.00519570488396	0.00104314230522	0.00141533813064	0.00441587116046	0.000300998194011	0.000380198483106	0.000964052145667	0.00384637060415	0.00166444406566	0.000177197245849	0.00102855321676
k__Bacteria;p__Acidobacteria;c__AT-s54	4.26903455783e-05	8.27312337985e-05	6.91559516106e-05	8.32616358136e-05	0.0001800180018	0.000189212004774	0.00020823615646	0.0	0.000233541574571	0.000132613579631	7.38279808047e-05	0.000140380949566	0.000151682109987	7.35149970594e-05	0.000223060585195	3.50660644655e-05	1.70350979802e-05	0.000128783000644	0.00018288076969	2.16464272572e-05	4.89997060018e-05	0.000321706408782	0.000251869479499	0.000112714156898	8.02141718388e-05	7.59416767922e-05	0.000202813310348
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5	0.00510149629661	0.00981743974408	0.00962749640636	0.00532874469207	0.010696069607	0.00834716036445	0.00407309922036	0.00690112531863	0.00333630820815	0.00643565901148	0.00653992863295	0.00870361887311	0.00722274517852	0.00985100960596	0.00474246200696	0.00697814682863	0.00613263527287	0.00471345782357	0.00766508965133	0.00341472389982	0.00666396001624	0.00892979001345	0.00483763103727	0.00414224526601	0.00356953064683	0.00146820575132	0.0044329194976
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.0760101603022	0.0837102200651	0.115411403816	0.0847233400868	0.126102610261	0.0803423281809	0.117545145599	0.0819327295712	0.10931413844	0.1067695332	0.105672449858	0.108152438934	0.100980134105	0.102651440894	0.126722658106	0.0609237804023	0.115458215744	0.138622021893	0.119651731404	0.0961588414832	0.107680353918	0.103306751935	0.0763251374426	0.102020401262	0.10502040448	0.029617253949	0.0916426429472
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.0585924993063	0.000455021785892	0.00239082004139	0.00577280674974	0.0001200120012	0.00021832154397	2.49883387752e-05	0.0139939485628	0.000108430016765	7.8007988018e-06	0.00414667158853	2.21654130894e-05	0.000285519265859	0.000428837482847	2.90948589384e-05	0.0667307206778	2.8391829967e-05	9.01481004507e-05	0.000143124080627	0.000952442799316	0.0116479301124	0.0299576907329	0.00174571604756	0.000169071235347	0.000190508658117	0.00101255569056	0.000405626620696
k__Bacteria;p__Acidobacteria;c__BPC102	0.000106725863946	0.00108929457835	0.000592765299519	0.000212779735968	0.000870087008701	0.000640409862312	0.00126607583128	0.000186516900504	0.000633898559549	0.00232463804294	0.000504491202166	0.00293322299883	0.000852096559047	0.000514604979416	0.00142079894483	2.10396386793e-05	0.00338998449806	0.00052801030264	0.000652009700632	0.000925384765244	0.000181998908007	0.000214470939188	0.000547164731325	0.0019584084761	0.0023863716122	0.000151883353584	0.000391139955671
k__Bacteria;p__Acidobacteria;c__DA052	0.0259343849388	0.000565330097623	0.00175853705524	0.00134143746589	0.00043504350435	0.000356591855151	0.000149930032651	0.00410337181108	0.000341971591336	0.000265227159261	0.000498338870432	0.000169934833686	0.000334592889678	0.000318564987257	0.000315194305166	0.0139352540186	0.000193064443776	0.000231809401159	0.000278296823441	0.000546572288244	0.00216998698008	0.00455263311821	0.00138093956001	0.000563570784491	0.000461231488073	0.000278452814905	0.000333193295571
k__Bacteria;p__Acidobacteria;c__EC1113	0.00145147174966	0.00111687165628	0.000548307902055	0.000601334036432	0.0003300330033	0.000349314470352	0.00031651895782	0.000523283526413	0.000408697755499	0.00113891662506	0.000486034206964	0.000347258138401	0.000156143348516	0.000355322485787	0.000397629738825	0.000364687070441	0.000789292873083	0.000231809401159	0.000310102174691	0.000795506201701	0.00054599672402	0.00119908752364	0.000442942877739	0.000788999098287	0.00207554169633	7.59416767922e-05	0.000333193295571
k__Bacteria;p__Acidobacteria;c__GAL08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27134639736e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Holophagae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39999160005e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__PAUC37f	0.000554974492519	0.00358502013127	0.00288479112433	0.000194277150232	0.0030303030303	0.00301283730679	0.00211567934964	0.00147141110397	0.00235209728675	0.00334654268597	0.00217177310201	0.00320659642694	0.00230199908098	0.00238923740443	0.00352047793155	0.000175330322327	0.0101699534942	0.00149388280747	0.00342702659722	0.00377188994956	0.000678995926024	0.000526428668915	0.00308322983524	0.00479035166817	0.00340910230315	0.000177197245849	0.00163699314781
k__Bacteria;p__Acidobacteria;c__RB25	0.000277487246259	0.00158568198114	0.00275635864277	0.000518072400618	0.00844584458446	0.00340581608593	0.00646365029653	0.00121235985327	0.00277747658329	0.00770718921618	0.00225175341454	0.0212861850369	0.00625911765624	0.00120074495197	0.00440787112917	0.000413779560692	0.00716041951768	0.00368319381842	0.00298175167972	0.00299261856831	0.00101499391004	0.000477685273645	0.00344800632279	0.0107078449053	0.00219586295409	0.000303766707169	0.00181083312811
k__Bacteria;p__Acidobacteria;c__S035	0.0	0.00150295074734	0.00103733927416	9.25129286818e-05	0.000810081008101	0.00126626495503	0.00105783967482	0.000321223550867	0.0018016064324	0.00176298052921	0.000744432139781	0.0007684009871	0.000941321329628	0.000183787492649	0.00194450640572	2.80528515724e-05	0.00390671580346	0.000927237604636	0.00137558144158	0.00099573565383	0.000188998866007	5.84920743239e-05	0.000851145137616	0.00250788999098	0.0015942566653	0.000151883353584	0.000854713236466
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.021259792098	0.00406761899509	0.00437164408396	0.00753980368757	0.00340534053405	0.00332576485314	0.00286532951289	0.00832072617247	0.00231039343415	0.00223882925612	0.00748123538821	0.00359818539152	0.00337715756648	0.00665310723388	0.00333136134845	0.0253387381827	0.00237355698524	0.00333547971668	0.0038563988391	0.00393423815399	0.00672695963824	0.0146912593344	0.00508950051677	0.00290238954013	0.00318851333059	0.00526528959093	0.00383896623158
k__Bacteria;p__Acidobacteria;c__Sva0725	0.00200644624218	0.00354365451437	0.00132878221309	0.00161897625193	0.0037203720372	0.0036459697843	0.0021240087959	0.000642447101735	0.00160142793991	0.00368197703445	0.00321151716501	0.00182495234436	0.00184249151249	0.00242599490296	0.00232273957192	0.000315594580189	0.00204421175762	0.00345138441726	0.00216276388502	0.00149360348075	0.000811995128029	0.00255415391214	0.00181519728328	0.00188796212804	0.00361966450423	0.000303766707169	0.00163699314781
k__Bacteria;p__Acidobacteria;c__TM1	0.00548570940682	4.13656168992e-05	6.42162407813e-05	4.62564643409e-05	0.0001200120012	4.3664308794e-05	4.16472312921e-05	0.000160611775434	3.33630820815e-05	9.36095856216e-05	3.69139904024e-05	8.12731813279e-05	4.01511467614e-05	0.0	6.30388610333e-05	0.000547030605661	2.8391829967e-05	0.0	2.38540134378e-05	3.78812477001e-05	2.09998740008e-05	0.000575172064185	8.68515446547e-06	4.22678088368e-05	7.0187400359e-05	5.06277845281e-05	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	0.0230527866123	0.0576912470355	0.0318413760058	0.030742046201	0.0487398739874	0.0314091927925	0.0279536216432	0.0288220421528	0.0238045590652	0.0390507988018	0.0416574381691	0.0385530418335	0.0410389332286	0.0485321505587	0.0351805335997	0.0386638426796	0.0431328680859	0.0248164842241	0.0403609907367	0.0307541615256	0.027390835655	0.0288170952836	0.0291473783861	0.0374070108206	0.103335906871	0.0074675982179	0.0363760158774
k__Bacteria;p__Acidobacteria;c__iii1-8	0.003948856966	0.00301969003364	0.00189684895846	0.00247934648867	0.0040204020402	0.00237242744447	0.00513093889518	0.000979213727644	0.00205182954801	0.00358836744883	0.00217792543374	0.00455868662539	0.0030113360071	0.00313663987453	0.00373868937359	0.00283333800881	0.00286757482667	0.00242112041211	0.00164592692721	0.00306296945689	0.000797995212029	0.00319756672971	0.00338721024153	0.0036772993688	0.00422127079302	0.000430336168489	0.00798215242869
k__Bacteria;p__Actinobacteria;Other	0.0	0.0	0.0	0.0	0.0	2.9109539196e-05	1.66588925168e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.22524995099e-05	0.0	0.0	5.6783659934e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.00979743431023	0.0165186696818	0.020751725194	0.0141267242097	0.0154065406541	0.0130483509446	0.0424801759179	0.0145949474644	0.0296264168884	0.0310081752371	0.00989910175957	0.0201409720272	0.0177557293456	0.0160630268575	0.0207009921347	0.0113614048868	0.0221967326682	0.027804249839	0.0152109092355	0.0220685325887	0.00897394615632	0.00873481643237	0.0216086643101	0.0305455365194	0.0165040658558	0.00356925880923	0.0208318243057
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0370338747892	0.0427444707959	0.0338962957108	0.0353954465137	0.0242724272427	0.0353171484295	0.0507429866063	0.0461111226245	0.0517377995379	0.0368743759361	0.0396394733604	0.0228451524242	0.0375770121301	0.0373823760047	0.0367613542687	0.0429839818218	0.0229576337113	0.0380940115905	0.031948475331	0.0537318440591	0.0324098055412	0.0277642379458	0.037858588315	0.0282067177638	0.0217580941113	0.148238153098	0.0444595749612
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.69828631281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__KIST-JJY010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8007988018e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108	0.000832461738778	0.0125475704594	0.0129173438187	0.00139694522309	0.00771077107711	0.0117820859896	0.029911041514	0.000906679377448	0.0254143277756	0.0179340364453	0.00454657315122	0.00888833064886	0.0121122626063	0.0043373848265	0.0134951654043	0.000834572334278	0.0173246946459	0.0115132002576	0.00853178547291	0.0141946446739	0.00173598958406	0.000965119226345	0.0173703089309	0.0209084761046	0.00723932900845	0.000911300121507	0.00689565255183
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	0.0	0.0	1.97588433173e-05	0.0	1.500150015e-05	5.0941693593e-05	6.66355700673e-05	0.0	5.00446231223e-05	3.12031952072e-05	0.0	0.0	4.46123852904e-06	0.0	9.69828631281e-06	0.0	5.11052939406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00267714799e-05	0.0	1.44866650248e-05
k__Bacteria;p__Actinobacteria;c__OPB41	0.0	1.37885389664e-05	0.0	0.0	0.0	0.0	1.66588925168e-05	0.0	8.34077052038e-06	0.0	0.0	0.0	0.0	0.0	4.8491431564e-06	7.01321289309e-06	5.6783659934e-06	0.0	1.59026756252e-05	5.4116068143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	2.13451727892e-05	0.00368153990403	0.00100770100918	0.00010176422155	0.00130513051305	0.00181206881495	0.0013410408476	0.00117091165316	0.00296931430526	0.00219202446331	0.00131659899102	0.00127081701713	0.00136513898989	0.00128651244854	0.00296282646856	7.01321289309e-06	0.00386128887551	0.00122343850612	0.00143919214408	0.000963266012945	0.000454997270016	1.9497358108e-05	0.00092062637334	0.00324053201082	0.00153409603642	2.53138922641e-05	0.000564979935969
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0518047343593	0.0606282058353	0.0595729126017	0.0640281979407	0.0381938193819	0.065678397811	0.137019390951	0.058514496508	0.109038893013	0.0774619321018	0.029758828596	0.0394692122412	0.0628186997274	0.0474416781023	0.0639117068014	0.101144556344	0.0520365459635	0.0727752736639	0.0611457877788	0.0796101478451	0.0444707331756	0.052360155199	0.0793475711966	0.0896922903517	0.0561098132012	0.0144289185905	0.0693042054789
k__Bacteria;p__Armatimonadetes;c__0319-6E2	0.000384213110205	0.000427444707959	0.00021734727649	0.000231282321704	0.0003900390039	0.000422088318342	0.000608049576864	0.000222784075602	0.000558831624866	0.000647466300549	0.000498338870432	0.000288150370162	0.00041935642173	0.000318564987257	0.000533405747204	0.000126237832076	0.000953965486891	0.000386349001932	0.000516836957818	0.0002651687339	0.000202998782007	0.000448439236483	0.00036477648755	0.000591749323715	0.000621659831751	0.000253138922641	0.00042011328572
k__Bacteria;p__Armatimonadetes;c__Armatimonadia	0.000192106555103	0.0	9.87942165866e-06	5.55077572091e-05	3.00030003e-05	7.277384799e-06	1.66588925168e-05	9.32584502518e-05	0.0	3.12031952072e-05	3.07616586686e-05	5.91077682384e-05	6.69185779356e-05	6.12624975495e-05	2.4245715782e-05	0.000231436025472	0.0	0.0	7.95133781259e-06	1.62348204429e-05	2.09998740008e-05	4.87433952699e-05	8.68515446547e-06	2.81785392245e-05	0.0	0.0	2.89733300497e-05
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes	0.000490938974151	0.000165462467597	4.93971082933e-06	8.32616358136e-05	0.0001500150015	8.7328617588e-05	3.33177850337e-05	0.000113982550308	5.00446231223e-05	0.000288629555667	0.000159960625077	0.000103438594417	0.000169527064104	1.22524995099e-05	0.000179418296787	0.000750413779561	0.000198742809769	1.28783000644e-05	7.15620403133e-05	6.49392817715e-05	5.5999664002e-05	0.000760396966211	0.000147647625913	0.000112714156898	0.000300803144396	2.53138922641e-05	0.000304219965522
k__Bacteria;p__Armatimonadetes;c__OPB50	8.53806911567e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.59051250699e-05	0.0	0.0	4.30663221361e-05	0.0	0.0	0.0	0.0	3.50660644655e-05	0.0	0.0	0.0	1.08232136286e-05	3.49997900013e-05	2.9246037162e-05	0.0	0.0	0.0	0.0	1.44866650248e-05
k__Bacteria;p__Armatimonadetes;c__SHA-37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46093269349e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.99995800025e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__SJA-176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.18102501399e-06	0.0	7.8007988018e-06	0.0	0.0	0.0	0.0	0.0	7.01321289309e-06	1.70350979802e-05	0.0	0.0	0.0	2.09998740008e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.00106725863946	0.000482598863824	7.90353732692e-05	0.000582831450695	0.0004200420042	0.000458475242337	0.000399813420404	0.000678714276833	0.000333630820815	0.000468047928108	0.00101513473606	0.000221654130894	0.000276596788801	0.000465594981376	0.000586746321925	0.00115016691447	0.000198742809769	0.000154539600773	0.000365761539379	0.000108232136286	0.000615996304022	0.00104310865878	0.000277924942895	0.000464945897205	0.0012934535209	0.000455650060753	0.000709846586217
k__Bacteria;p__BHI80-139;c__	0.000106725863946	2.75770779328e-05	9.87942165866e-06	3.70051714727e-05	9.00090009001e-05	0.000101883387186	0.000149930032651	2.59051250699e-05	6.6726164163e-05	7.8007988018e-05	0.000178417620278	5.17192972086e-05	9.36860091098e-05	2.45049990198e-05	3.39440020948e-05	9.81849805033e-05	9.08538558944e-05	0.00011590470058	0.000135172742814	5.4116068143e-05	2.7999832001e-05	3.8994716216e-05	6.07960812583e-05	7.04463480613e-05	6.01606288791e-05	0.0	0.000115893320199
k__Bacteria;p__BRC1;c__NPL-UPA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21654130894e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__BRC1;c__PRR-11	0.000320177591838	0.000675638409354	0.00021734727649	0.000397805593332	0.0001500150015	0.000378424009548	0.000224895048977	0.000362671750979	0.000175156180928	0.000241824762856	0.000369139904024	0.000199488717805	0.000236445642039	0.00101695745932	0.000281250303071	0.000413779560692	0.000158994247815	0.000283322601417	0.000556593646881	0.000173171418057	0.00027999832001	0.000233968297296	0.000303980406292	0.000169071235347	8.02141718388e-05	0.000936614013771	0.000376653290646
k__Bacteria;p__Bacteroidetes;Other	0.0	2.75770779328e-05	2.46985541466e-05	0.0	0.0	0.0	0.0	0.0	1.66815410408e-05	0.0	0.0	7.38847102981e-06	0.0	0.0	4.8491431564e-06	0.0	0.0	0.0	0.0	1.62348204429e-05	0.0	0.0	0.0	0.0	0.0	0.00012656946132	1.44866650248e-05
k__Bacteria;p__Bacteroidetes;c__	2.13451727892e-05	1.37885389664e-05	0.0	0.0	0.0	7.277384799e-06	0.0	0.0	8.34077052038e-06	3.12031952072e-05	4.30663221361e-05	2.95538841192e-05	0.0	7.35149970594e-05	4.8491431564e-06	0.0	1.70350979802e-05	3.86349001932e-05	2.38540134378e-05	5.4116068143e-06	2.09998740008e-05	0.0	0.0	0.0	5.01338573993e-05	7.59416767922e-05	0.0
k__Bacteria;p__Bacteroidetes;c__At12OctB3	0.000192106555103	0.000179251006563	4.93971082933e-05	0.000222031028836	0.00013501350135	5.8219078392e-05	1.66588925168e-05	0.000466292251259	2.50223115611e-05	3.9003994009e-05	9.22849760059e-05	2.21654130894e-05	8.03022935227e-05	0.000147029994119	3.87931452512e-05	0.000105198193396	3.97485619538e-05	3.86349001932e-05	2.38540134378e-05	9.74089226573e-05	0.000111999328004	6.82407533779e-05	8.68515446547e-05	8.45356176736e-05	0.0	7.59416767922e-05	0.000130379985224
k__Bacteria;p__Bacteroidetes;c__BME43	2.13451727892e-05	0.0	0.0	2.77538786045e-05	1.500150015e-05	0.0	0.0	1.5543075042e-05	0.0	0.0	9.84373077396e-05	6.64962392682e-05	8.92247705808e-06	1.22524995099e-05	1.45474294692e-05	0.0	0.0	0.0	7.95133781259e-06	2.16464272572e-05	1.39999160005e-05	0.0	0.0	4.22678088368e-05	0.0	2.53138922641e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	2.13451727892e-05	5.51541558656e-05	0.0	8.32616358136e-05	0.0001200120012	8.7328617588e-05	9.9953355101e-05	5.18102501399e-06	6.6726164163e-05	7.02071892162e-05	1.84569952012e-05	0.000140380949566	3.56899082323e-05	3.67574985297e-05	0.000101832006284	0.000189356748113	0.000130602417848	1.28783000644e-05	0.0	6.49392817715e-05	1.39999160005e-05	1.9497358108e-05	0.0	8.45356176736e-05	9.02409433187e-05	5.06277845281e-05	7.24333251242e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0185916454994	0.0252743919254	0.0394633498155	0.022878447263	0.0217071707171	0.0220577533258	0.0110531751849	0.020014299629	0.0174739142402	0.0108041063405	0.019293712317	0.018840601126	0.0177245006759	0.0521711429132	0.0130393459476	0.0129463910006	0.00900021009954	0.019394719897	0.0224307239693	0.0194006104292	0.0146509120945	0.0138431242567	0.013583581584	0.00951025698828	0.00941513841958	0.0519187930336	0.0290167900448
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.00288159832654	0.00599801445039	0.0068711377636	0.00514371883471	0.00994599459946	0.0102028934882	0.00453954821083	0.00737259859491	0.00422877065383	0.00416562656016	0.00539559493048	0.00808298730661	0.00607174563802	0.00770682219173	0.00326832248742	0.00798103627234	0.00386696724151	0.0119639407598	0.00634516757444	0.0193302595407	0.00592896442621	0.00258339994931	0.00371724611122	0.00508622633003	0.00174465823749	0.0171881328473	0.00441843283258
k__Bacteria;p__Bacteroidetes;c__SM1A07	0.0	0.0	0.0	0.0	7.50075007501e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.00990416017418	0.013967789973	0.00935581231075	0.0168651068987	0.012901290129	0.0184117835415	0.00642200306524	0.0179211655234	0.00799879892905	0.00800361957064	0.0147902054879	0.0119176037711	0.0119338130652	0.0153156243874	0.00683729185053	0.0156043986871	0.00544555298767	0.013200257566	0.0124517950145	0.0107149814923	0.0114099315404	0.0105285733783	0.0100313534076	0.00803088367899	0.00451204716593	0.0967496962333	0.0121832852859
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.0	2.75770779328e-05	1.4819132488e-05	3.70051714727e-05	9.00090009001e-05	7.277384799e-05	4.99766775505e-05	2.0724100056e-05	0.000100089246245	8.58087868198e-05	4.30663221361e-05	0.000110827065447	8.92247705808e-05	7.35149970594e-05	4.36422884076e-05	7.01321289309e-06	5.6783659934e-06	1.28783000644e-05	0.000159026756252	2.16464272572e-05	7.69995380028e-05	6.82407533779e-05	2.60554633964e-05	0.0	4.01070859194e-05	2.53138922641e-05	7.24333251242e-05
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.0	2.75770779328e-05	4.93971082933e-06	2.77538786045e-05	0.0	0.0	0.0	5.18102501399e-06	0.0	7.8007988018e-06	0.0	0.0	0.0	2.45049990198e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00267714799e-05	0.0	0.0
