# Constructed from biom file
#OTU ID	515rcbc21	515rcbc17	515rcbc34	515rcbc33	515rcbc31	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc23	515rcbc16	515rcbc29	515rcbc9	515rcbc14	515rcbc19	515rcbc28	515rcbc10	515rcbc8	515rcbc25	515rcbc36	515rcbc32
k__Bacteria;p__BRC1	0.00016667901326	0.000125116695379	0.000200414189325	0.000276360334396	0.000152576127457	0.000166407267103	5.35586366649e-05	0.000222578808427	0.000296262159093	0.000202922077922	0.000212828959544	2.30027833368e-05	0.000356465124081	0.000221467591909	7.02037664321e-05	0.000958306713702	0.000320533367524	0.000123318247401	0.000568854450133	0.000335028016718	0.000323144902389	0.000533130924304	0.000203647553967	0.000195752177743	0.000245503199725	0.00075331749435	0.000122574965735
k__Bacteria;p__Bacteroidetes	0.0806448625824	0.0589203391625	0.0534604850023	0.06340495672	0.082214441732	0.049236973737	0.0387161994791	0.0812360888245	0.0950507760423	0.0558486652237	0.0512084983529	0.0305591976629	0.094033402879	0.0868743540529	0.0964073222528	0.147815338463	0.100391050708	0.0929264653291	0.0883415586612	0.1082140494	0.0912603353682	0.0850208282505	0.0909738878581	0.0688802975433	0.0851977937446	0.199571188503	0.0670262198995
k__Bacteria;p__Chlamydiae	6.48196162679e-05	1.92487223661e-05	0.000150310641993	4.93500597136e-05	0.000112424514969	1.95773255416e-05	0.00010711727333	5.69387649464e-05	1.64590088385e-05	7.32774170274e-05	0.0	3.45041750052e-05	4.19370734213e-05	4.42935183818e-05	3.5101883216e-05	4.16655092914e-05	9.32460705523e-05	5.54932113305e-05	6.14977783928e-05	3.35028016718e-05	2.80995567295e-05	2.71083520833e-05	2.26275059963e-05	4.89380444357e-05	0.000106384719881	2.89737497827e-05	7.80022509221e-05
k__Bacteria;p__Chlorobi	0.000981554189199	0.000461969336785	0.000734852027524	0.00079947096736	0.000361364512399	0.000646051742871	0.000321351819989	0.0013302965992	0.00158006484849	0.000479121572872	0.00096235703446	0.00042555149173	0.000660508906386	0.00106304444116	0.000930199905225	0.00197216743979	0.000518681267447	0.000382286566943	0.000799471119106	0.00136523916813	0.000611165358866	0.000930720088193	0.00105783590533	0.000220221199961	0.00111294783875	0.00112997624153	0.000323152182392
k__Bacteria;p__Chloroflexi	0.0289743684717	0.0442720614419	0.0307635780613	0.0289290050041	0.0212321726841	0.0514002682094	0.0325301769443	0.0241937988509	0.0315190019257	0.0279243326118	0.0441481289558	0.026878752329	0.0220379320829	0.0309464048428	0.0203239903821	0.022443821005	0.0205607585568	0.034140656793	0.0325784481036	0.0210648865511	0.0226974169482	0.0235300496083	0.0375390324478	0.0242732700401	0.0215715478158	0.0102856811729	0.0204143033842
k__Bacteria;p__Cyanobacteria	0.00255574486999	0.00180937990241	0.00182042888637	0.00186543225717	0.00100379031222	0.00111590755587	0.000769905402058	0.00209120554894	0.00273219546719	0.00353422619048	0.00215604989451	0.00116164055851	0.00158312452166	0.00147645061273	0.00164978851115	0.00404155440127	0.000786763720285	0.00371804515914	0.00298264225205	0.00282261104085	0.00324549880226	0.0036234830618	0.00067316830339	0.0011011059998	0.0019640255978	0.00124587124066	0.00403383069054
k__Bacteria;p__Elusimicrobia	0.00162975035188	0.000721827088727	0.00210434898791	0.00254646308122	0.00102788127971	0.00194794389138	0.00156659012245	0.00280552823645	0.00139901575127	0.00142045454545	0.00214679646149	0.0010926322085	0.00204443232929	0.0021113243762	0.00247468276673	0.00205549845838	0.00199896263747	0.00125784612349	0.00261365558169	0.00255458862747	0.00185457074415	0.00291866590763	0.00103520839933	0.00249584026622	0.0031260740765	0.000463579996523	0.00255178792302
k__Bacteria;p__FBP	1.85198903622e-05	5.77461670982e-05	0.0	6.9090083599e-05	7.22729024798e-05	9.78866277078e-06	2.67793183325e-05	2.58812567938e-05	8.22950441924e-05	5.63672438672e-05	0.0	4.60055666736e-05	0.000125811220264	0.0	1.7550941608e-05	8.33310185828e-05	0.000134041226419	4.31613865904e-05	0.00016911889058	1.67514008359e-05	0.000182647118742	2.71083520833e-05	2.82843824954e-05	0.000122345111089	4.09171999542e-05	0.00043460624674	0.0
k__Bacteria;p__FCPU426	0.0	0.0	0.0	0.0	0.000240909674933	0.0	0.0	0.0	0.0	5.63672438672e-06	0.0	0.0	0.00015726402533	0.0	0.0	0.0	0.000227287296971	0.0	0.0	0.0	0.0	0.0	0.0	0.000391504355486	0.000818343999083	2.89737497827e-05	7.80022509221e-05
k__Bacteria;p__Fibrobacteres	0.000416697533151	3.84974447321e-05	6.68047297749e-05	0.000375060453823	4.81819349865e-05	0.000234927906499	2.00844887493e-05	0.000595268906258	6.5836035354e-05	6.76406926407e-05	0.000111041196284	8.05097416787e-05	0.000199201098751	7.38225306364e-05	0.00026326412412	0.000236104552651	0.000145696985238	0.000295963793763	3.07488891964e-05	0.000192641109613	6.32240026414e-05	0.000171686229861	3.95981354935e-05	0.000146814133307	0.000556473919377	8.69212493481e-05	3.34295361095e-05
k__Bacteria;p__Firmicutes	0.00175938958441	0.0177088245768	0.0153817890307	0.00795522962583	0.0105036618271	0.00388609912	0.0209079527881	0.00424970236555	0.00877265171091	0.0139565295815	0.00853166524781	0.0276033400041	0.0137553600822	0.00786948176583	0.00322937325588	0.0106941473848	0.014330755468	0.0137684823223	0.0109619789985	0.00481602774032	0.00617487759131	0.0152077855187	0.0146456532561	0.0231721640403	0.0191656164585	0.010401576172	0.00823480906163
k__Bacteria;p__Fusobacteria	0.0	2.88730835491e-05	0.0	0.0	8.03032249775e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.15013916684e-05	0.0	0.0	0.0	0.0	0.0	3.69954742203e-05	0.0	0.0	0.0	1.80722347222e-05	0.0	0.0	2.45503199725e-05	0.0	0.0
k__Bacteria;p__GAL15	2.77798355434e-05	0.0	1.67011824437e-05	0.0	0.0	6.85206393955e-05	4.68638070818e-05	5.17625135877e-06	0.0	3.94570707071e-05	2.7760299071e-05	5.7506958342e-05	0.0	0.0	0.0	0.0	0.0	1.84977371102e-05	0.0	0.0	0.0	0.0	5.65687649907e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02	9.25994518112e-06	0.0	5.01035473312e-05	9.87001194271e-06	0.0	9.78866277078e-06	0.0	0.0	0.0	1.69101731602e-05	5.55205981419e-05	0.0	0.0	0.0	0.0	1.38885030971e-05	0.0	0.0	0.0	8.37570041795e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.34295361095e-05
k__Bacteria;p__GN04	5.55596710867e-05	0.0	1.67011824437e-05	0.0	8.03032249775e-06	0.0	4.68638070818e-05	0.0	0.0	0.0	1.85068660473e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GOUTA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes	0.0306781983851	0.0256489225528	0.0328679270492	0.0190293830256	0.0363291789798	0.0161121389207	0.0326841580248	0.0187121486619	0.0281119870961	0.0171130952381	0.0333493726172	0.0899408828468	0.0309705287217	0.0166395984054	0.0266774312442	0.0173328518652	0.0277640175069	0.0346709252568	0.0320095936534	0.0154280401699	0.0273408686978	0.0123704446673	0.0426358781735	0.0644758735441	0.00887084895006	0.0190937011068	0.0416754883498
k__Bacteria;p__Kazan-3B-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11431787032e-05
k__Bacteria;p__Lentisphaerae	1.85198903622e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__MVP-21	0.0	0.0	0.0	9.87001194271e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09685367107e-05	0.0	0.0	0.0	0.0	6.16591237005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__NC10	0.0	0.0	0.0	0.0	0.0	0.0	6.69482958311e-05	0.0	0.0	0.0	2.7760299071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__NKB19	9.25994518112e-06	9.62436118303e-06	1.67011824437e-05	0.0	8.03032249775e-06	0.0	0.0	5.17625135877e-06	9.87540530309e-05	4.50937950938e-05	0.0	2.30027833368e-05	0.0	5.90580245091e-05	0.0	0.0	5.82787940952e-06	1.23318247401e-05	9.22466675891e-05	8.37570041795e-06	1.40497783647e-05	2.71083520833e-05	1.13137529981e-05	7.34070666536e-05	0.0	0.000347684997392	2.22863574063e-05
k__Bacteria;p__Nitrospirae	0.0255944884806	0.0151583688633	0.0300287260338	0.0193550934197	0.00862456636259	0.028485008663	0.0344181188868	0.0199337439826	0.0102210444887	0.0211095328283	0.0252526187215	0.037770570239	0.00967697969197	0.0197401446922	0.0297663969672	0.0092080775534	0.00902155732594	0.0232208259856	0.0136832556924	0.0097074367844	0.0165084895786	0.0125963476014	0.021399963796	0.0111823431536	0.00337157727622	0.00214405748392	0.0158901728307
k__Bacteria;p__OD1	2.77798355434e-05	3.84974447321e-05	3.34023648874e-05	3.94800477709e-05	6.4242579982e-05	2.93659883123e-05	2.67793183325e-05	2.58812567938e-05	9.87540530309e-05	3.38203463203e-05	6.47740311656e-05	0.000115013916684	9.4358415198e-05	0.0	0.0	0.0	6.41066735047e-05	2.46636494802e-05	0.0	3.35028016718e-05	0.000133472894465	7.22889388887e-05	4.52550119926e-05	0.000220221199961	2.45503199725e-05	8.69212493481e-05	0.000122574965735
k__Bacteria;p__OP11	0.0	0.0	1.67011824437e-05	9.87001194271e-06	2.40909674933e-05	0.0	0.0	2.07050054351e-05	1.64590088385e-05	1.12734487734e-05	0.0	1.15013916684e-05	0.0	0.0	0.0	0.0	5.82787940952e-05	0.0	4.61233337946e-05	0.0	4.21493350942e-05	0.0	5.65687649907e-06	0.0	1.63668799817e-05	2.89737497827e-05	0.0
k__Bacteria;p__OP3	0.000129639232536	0.000211735946027	0.000150310641993	9.87001194271e-05	3.2121289991e-05	7.83093021662e-05	0.000401689774987	0.000113877529893	0.000164590088385	3.94570707071e-05	0.000138801495355	0.00028753479171	7.33898784873e-05	5.90580245091e-05	8.77547080401e-05	0.00019443904336	1.1655758819e-05	0.000166479633991	0.000184493335178	0.000117259805851	0.000168597340377	0.000126505643055	0.00024324568946	0.000440442399922	5.72840799358e-05	0.000115894999131	0.000323152182392
k__Bacteria;p__OP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13137529981e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__PAUC34f	0.0	0.0	0.0	1.97400238854e-05	0.0	0.0	4.01689774987e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes	0.0629676272316	0.0427225392915	0.0407842875276	0.0363907340328	0.041219645381	0.0424338531113	0.0556675079836	0.0468864848077	0.0395839162566	0.0490000450938	0.0549746455935	0.0394842775976	0.0389071198666	0.0426398936956	0.0505818137143	0.0518041165523	0.0366573614859	0.0389747320911	0.0445858893347	0.0483277914116	0.0420158621998	0.0635148689311	0.0441179798163	0.0318586669277	0.0530532414606	0.0429680709277	0.0416866315285
k__Bacteria;p__Proteobacteria	0.294132898733	0.258009874595	0.274500634645	0.268849255308	0.399444301683	0.243806223632	0.26304654915	0.279766033439	0.350181872048	0.285398629149	0.25309064663	0.290168610402	0.353235969428	0.316669127418	0.313705530302	0.267812005222	0.288963744762	0.267212144381	0.262687760405	0.252577621804	0.357454461156	0.239140845961	0.283912974612	0.292992072037	0.207761174487	0.398360085762	0.306314839371
k__Bacteria;p__SBR1093	0.0	0.0	3.34023648874e-05	0.0	0.0	0.0	6.69482958311e-05	0.0	0.0	0.0	9.25343302365e-06	0.000264532008373	0.0	0.0	0.0	0.0	0.0	2.46636494802e-05	4.61233337946e-05	0.0	0.0	9.03611736109e-06	1.13137529981e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__SR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64590088385e-05	0.0	0.0	0.0	3.1452805066e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes	0.000240758574709	1.92487223661e-05	0.0	2.96100358281e-05	8.03032249775e-06	3.91546510831e-05	1.33896591662e-05	0.000129406283969	0.0	0.000107097763348	0.0	0.0	1.04842683553e-05	0.0	0.000210611299296	0.0	5.82787940952e-06	7.39909484406e-05	0.0	0.0	3.51244459119e-05	9.03611736109e-06	1.13137529981e-05	0.0	2.45503199725e-05	2.89737497827e-05	2.22863574063e-05
k__Bacteria;p__TM6	0.000287058300615	0.000298355196674	0.000901863851961	0.00121401146895	0.00105197224721	0.000244716569269	0.000649398469562	0.000196697551633	0.000395016212124	0.000772231240981	0.000656993744679	0.000310537575047	0.000964552688691	0.0004872287022	0.00129876967899	0.000374989583623	0.000751796443828	0.000758407221517	0.00050735667174	0.000460663522987	0.000674389361508	0.000352408577083	0.000520432637915	0.000709601644318	0.000613757999313	0.000521527496089	0.00060173164997
k__Bacteria;p__TM7	0.000101859396992	4.81218059151e-05	0.00013360945955	0.0	0.000120454837466	0.000107675290479	4.01689774987e-05	0.000284693824732	0.000197508106062	7.32774170274e-05	2.7760299071e-05	0.000218526441699	0.000304043782305	5.90580245091e-05	3.5101883216e-05	2.77770061943e-05	0.000134041226419	7.39909484406e-05	3.07488891964e-05	0.000159138307941	0.000175622229559	5.42167041666e-05	1.69706294972e-05	0.000220221199961	0.000122751599863	2.89737497827e-05	0.000222863574063
k__Bacteria;p__Tenericutes	0.000296318245796	2.88730835491e-05	0.000150310641993	0.000138180167198	0.000240909674933	8.8097964937e-05	6.69482958311e-05	0.000170816294839	0.0	1.69101731602e-05	0.0	0.000138016700021	1.04842683553e-05	0.00245090801713	0.00017550941608	8.33310185828e-05	4.07951558666e-05	5.54932113305e-05	0.000445858893347	0.00117259805851	4.21493350942e-05	0.000207830699305	0.000237588812961	2.44690222179e-05	0.000867444639028	0.0	5.57158935158e-05
k__Bacteria;p__Verrucomicrobia	0.123694347729	0.101642878454	0.0872302759035	0.225401462736	0.110649813697	0.068197613524	0.0942698953598	0.174237796987	0.0925160886811	0.109093163781	0.101908057889	0.0471442044487	0.141569075602	0.0924405728628	0.0855959422223	0.130982472709	0.176707131576	0.107724655017	0.126316436819	0.212407762599	0.124207065634	0.172318758076	0.112317282889	0.116497014779	0.186066875072	0.0680303644898	0.159247166847
k__Bacteria;p__WPS-2	9.25994518112e-06	9.62436118303e-06	0.0	9.87001194271e-06	8.83335474753e-05	4.89433138539e-05	1.33896591662e-05	4.65862622289e-05	6.5836035354e-05	1.69101731602e-05	9.25343302365e-06	0.0	4.19370734213e-05	1.47645061273e-05	1.7550941608e-05	5.55540123885e-05	0.000343844885162	4.31613865904e-05	1.53744445982e-05	4.18785020897e-05	9.13235593709e-05	5.42167041666e-05	0.0	0.000636194577665	0.00198039247778	5.79474995654e-05	4.45727148126e-05
k__Bacteria;p__WS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__WS2	0.0	3.84974447321e-05	3.34023648874e-05	0.0	5.62122574843e-05	3.91546510831e-05	0.0	1.03525027175e-05	0.0	6.2003968254e-05	0.0	1.15013916684e-05	2.09685367107e-05	2.95290122545e-05	3.5101883216e-05	1.38885030971e-05	5.82787940952e-06	6.16591237005e-06	9.22466675891e-05	8.37570041795e-06	2.80995567295e-05	1.80722347222e-05	0.0	2.44690222179e-05	1.63668799817e-05	0.0	2.22863574063e-05
k__Bacteria;p__WS3	0.0138158382102	0.0051586575941	0.00776604983633	0.00439215531451	0.00121257869716	0.00583404301138	0.0112807878475	0.00527460013458	0.00396662113008	0.00625676406926	0.0099381870674	0.0040024843006	0.00189765257232	0.00361730400118	0.0161468662794	0.00272214660704	0.0037356707015	0.00515470274136	0.00353612225758	0.00635715661722	0.00450997885508	0.00285541308611	0.00816287278816	0.00212880493295	0.000908361838983	0.000231789998262	0.00766650694777
k__Bacteria;p__WS4	0.0	0.0	0.0	0.0	0.0	0.0	6.69482958311e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.65687649907e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi]	0.0	0.0	0.0	0.0	8.03032249775e-06	1.95773255416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.16591237005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
